ADDRESS_ID,LATITUDE,LONGITUDE,STREET_ADDRESS,CITY,STATE,COUNTY
521300972231.0,33.065163000000005,-97.040919,543 Sydney Roads,Lewisville,TX,Denton
521300583304.0,32.972462,-96.989989,237 Kenneth Well,Coppell,TX,Dallas
521300917692.0,32.734337000000004,-97.280051,78977 Tammy Route Apt. 588,Fort Worth,TX,Tarrant
521301361446.0,33.034751,-97.040215,8943 Hernandez Knoll Suite 049,Flower Mound,TX,Denton
521300603329.0,32.822573,-96.669397,36915 Robin Ferry,Dallas,TX,Dallas
521301337586.0,32.855146,-97.31258,2345 Fernandez Loaf Apt. 076,Fort Worth,TX,Tarrant
521300214375.0,32.666738,-97.131876,2815 Bennett Place Suite 244,Arlington,TX,Tarrant
521300603412.0,32.595219,-96.309003,23049 Smith Ridges,Kaufman,TX,Kaufman
521300195119.0,32.716145,-96.810982,111 Hannah Lodge Apt. 331,Dallas,TX,Dallas
521300903046.0,32.857549,-97.098694,USS Acosta,Bedford,TX,Tarrant
521300352151.0,33.138144000000004,-96.793363,183 Sabrina Corners Suite 158,Frisco,TX,Collin
521300968647.0,33.193666,-97.160504,3142 Zuniga Extensions,Denton,TX,Denton
521300943929.0,33.129543,-96.504821,"PSC 5490, Box 9419",Princeton,TX,Collin
521300019540.0,33.273259,-96.598098,324 Denise Cliff Apt. 623,Melissa,TX,Collin
521301169345.0,33.109316,-96.656647,3986 Michele Stravenue,Allen,TX,Collin
521301105801.0,33.104799,-97.067027,Unit 7369 Box 6698,Lewisville,TX,Denton
521300888038.0,32.86282,-97.33852,9145 Ryan Hill,Fort Worth,TX,Tarrant
521300216848.0,32.828207,-96.958909,43183 Cook Key,Irving,TX,Dallas
521300390499.0,32.909328,-96.511215,"PSC 2258, Box 6800",Rowlett,TX,Dallas
521301303420.0,32.636139,-96.893059,29203 Joshua Springs Apt. 244,Duncanville,TX,Dallas
521300924743.0,32.966953000000004,-96.654145,5372 Ramirez Wells,Garland,TX,Dallas
521300701484.0,32.764922,-97.236314,41866 Anne Forge,Fort Worth,TX,Tarrant
521300135330.0,32.642562,-97.120847,29805 Gerald Dam Apt. 156,Arlington,TX,Tarrant
521300395312.0,32.844344,-97.213953,734 Simon Court,North Richland Hills,TX,Tarrant
521301310590.0,32.820082,-97.234761,30587 Clark Village,North Richland Hills,TX,Tarrant
521300208804.0,33.064666,-97.04894,17165 Wood Meadows Suite 267,Lewisville,TX,Denton
521300818492.0,33.17647,-96.691436,599 Trevor Mission,Mckinney,TX,Collin
521300328348.0,32.919053000000005,-96.820644,6638 Hoffman Extension,Dallas,TX,Dallas
521300475674.0,32.920141,-96.516789,1538 Robert Prairie Suite 669,Rowlett,TX,Dallas
521300258022.0,32.728658,-96.97231,5553 Jerry Forks,Grand Prairie,TX,Dallas
521300309463.0,32.947445,-96.664694,50639 Melissa Shore,Garland,TX,Dallas
521300238736.0,33.035765,-96.769632,983 Susan Bridge Apt. 618,Plano,TX,Collin
521300137768.0,32.537197,-97.300251,363 Kathleen Squares,Burleson,TX,Johnson
521300137330.0,32.956686,-96.75849,444 Gonzalez Mountain Apt. 017,Richardson,TX,Dallas
521301166705.0,32.910589,-96.860235,1358 Avila Plain,Dallas,TX,Dallas
521300195342.0,32.955746000000005,-96.532539,68803 Waters Lake Apt. 365,Rowlett,TX,Dallas
521300534555.0,32.941012,-96.879508,"PSC 7112, Box 6383",Dallas,TX,Dallas
521300122294.0,32.910509999999995,-96.971245,Unit 6851 Box 2992,Irving,TX,Dallas
521300314592.0,33.02192,-96.747528,0530 Curtis Motorway,Plano,TX,Collin
521300428046.0,32.674837,-96.655729,848 Long Islands Apt. 673,Dallas,TX,Dallas
521301227096.0,32.774459,-96.594903,4312 Campbell Causeway Suite 607,Mesquite,TX,Dallas
521300087528.0,32.784667,-97.197148,Unit 6845 Box 1445,Fort Worth,TX,Tarrant
521300415766.0,32.876459000000004,-96.853224,40159 Teresa Pines Apt. 152,Dallas,TX,Dallas
521301131608.0,32.866363,-96.803848,467 Myers Circles,Dallas,TX,Dallas
521300823168.0,32.96507999999999,-96.692064,"PSC 9282, Box 3278",Richardson,TX,Dallas
521300273894.0,32.985067,-96.684381,0971 Joshua Courts,Richardson,TX,Dallas
521301158231.0,32.751086,-97.47019,USS Ibarra,Fort Worth,TX,Tarrant
521300261428.0,32.871151999999995,-97.24926,42320 Contreras Throughway,Fort Worth,TX,Tarrant
521300933640.0,32.644916,-96.552889,3738 Tina Lodge Apt. 270,Seagoville,TX,Dallas
521301117189.0,32.856153,-97.258379,174 Brandon Manors Suite 639,Fort Worth,TX,Tarrant
521300216930.0,33.05756,-97.074712,42948 Jennifer Streets Apt. 694,Flower Mound,TX,Denton
521300882963.0,33.126913,-96.711245,47090 Mueller Place Suite 727,Allen,TX,Collin
521301175887.0,33.205138000000005,-96.938928,40673 Hill Course,Little Elm,TX,Denton
521300131327.0,33.016445,-96.861882,5763 Mcmillan Divide Suite 764,Carrollton,TX,Denton
521300409537.0,32.766532,-97.247248,Unit 2003 Box 2928,Fort Worth,TX,Tarrant
521300234860.0,33.020933,-97.011583,61588 Mendoza Field,Lewisville,TX,Denton
521300444895.0,32.621593999999995,-97.392964,569 Robert Brook,Fort Worth,TX,Tarrant
521300327934.0,32.891565,-97.158658,USCGC Escobar,Colleyville,TX,Tarrant
521301061062.0,33.172921,-96.689291,5933 Sean Mission,Mckinney,TX,Collin
521301236087.0,32.997796,-96.620889,132 Julian Trail,Richardson,TX,Dallas
521300522077.0,32.912945,-96.676185,692 Michael Light,Garland,TX,Dallas
521300039706.0,32.774688,-96.458036,53013 Sanchez Manors Suite 474,Forney,TX,Kaufman
521300455553.0,32.979397,-96.890741,542 Leslie View,Carrollton,TX,Denton
521300693519.0,32.659568,-97.486841,1090 Ernest Shores Suite 541,Fort Worth,TX,Tarrant
521301126384.0,32.720021,-97.427841,44865 Calvin Squares Suite 568,Fort Worth,TX,Tarrant
521301033377.0,32.596342,-96.770301,"PSC 7864, Box 1007",Lancaster,TX,Dallas
521300497382.0,32.730766,-97.458705,8164 Jessica Garden,Fort Worth,TX,Tarrant
521300293056.0,32.80660700000001,-97.324738,84881 Joshua Ports,Fort Worth,TX,Tarrant
521300496507.0,32.831073,-97.16291,6006 Jerry Forest,Bedford,TX,Tarrant
521301388269.0,32.84445,-96.763573,193 Jon Oval,Dallas,TX,Dallas
521301191845.0,32.904601,-96.860165,3520 Vicki Plains,Dallas,TX,Dallas
521301115498.0,33.18681,-96.786536,78411 Williams Groves Apt. 176,Frisco,TX,Collin
521301336409.0,32.64454,-97.10529,325 Munoz Mission,Arlington,TX,Tarrant
521300357514.0,32.643829,-96.915554,942 Kevin Terrace,Duncanville,TX,Dallas
521300970088.0,32.695092,-97.456495,572 Shane Ports,Fort Worth,TX,Tarrant
521300519416.0,32.950407,-97.245549,037 Romero Brooks Suite 100,Keller,TX,Tarrant
521300392791.0,33.264635,-96.736679,10894 Decker Overpass,Prosper,TX,Collin
521300189682.0,32.712650000000004,-97.352586,7563 Andrea Expressway Suite 526,Fort Worth,TX,Tarrant
521301190388.0,32.609252,-97.040764,5449 Nicole Alley Apt. 950,Grand Prairie,TX,Dallas
521300373760.0,32.906208,-97.271135,0922 Vargas Springs,Keller,TX,Tarrant
521300420708.0,32.420242,-96.84809,8408 Thompson Burg Suite 373,Waxahachie,TX,Ellis
521300585741.0,32.966506,-96.441822,8774 David Wall,Rockwall,TX,Rockwall
521300338156.0,32.741139,-96.70715,46442 Christine Villages,Dallas,TX,Dallas
521300364713.0,32.587888,-96.896963,702 Sarah Cliff Apt. 819,Desoto,TX,Dallas
521301029887.0,32.792197,-96.958905,9145 Timothy Bridge,Irving,TX,Dallas
521301491330.0,32.742463,-97.195234,037 Atkinson Lodge Apt. 680,Fort Worth,TX,Tarrant
521301116029.0,33.081086,-96.773657,093 Ortiz Course Suite 202,Plano,TX,Collin
521301387509.0,32.809963,-96.759171,20976 Hicks Squares Suite 402,Dallas,TX,Dallas
521300999707.0,32.726624,-97.422882,8644 Smith Centers Apt. 803,Fort Worth,TX,Tarrant
521300293700.0,33.146354,-96.786431,98413 Rogers Meadows Suite 103,Frisco,TX,Collin
521301110656.0,32.928516,-97.093862,3296 Monica Alley,Grapevine,TX,Tarrant
521300315632.0,33.004667,-97.21592,3765 Davis Ports,Roanoke,TX,Denton
521300008823.0,32.672904,-97.140428,88427 Andrea Highway,Arlington,TX,Tarrant
521300220063.0,32.859479,-96.792925,USNV Brock,Dallas,TX,Dallas
521300464236.0,32.646013,-97.117386,"PSC 7728, Box 2006",Arlington,TX,Tarrant
521301036887.0,32.973372000000005,-96.989462,Unit 3385 Box 0555,Coppell,TX,Dallas
521300391899.0,32.867431,-96.560375,7621 Torres Shore Suite 149,Garland,TX,Dallas
521300939287.0,32.77624,-97.110878,45353 Blanchard Loaf,Arlington,TX,Tarrant
521300209575.0,32.766343000000006,-96.599549,17630 Wheeler Light Apt. 811,Mesquite,TX,Dallas
521301315240.0,32.697084999999994,-97.100538,2675 Matthew Trail Suite 134,Arlington,TX,Tarrant
521300941004.0,32.543854,-97.355,2944 Smith Loop,Burleson,TX,Johnson
521300641302.0,32.831313,-96.609109,2282 Kimberly Spurs,Mesquite,TX,Dallas
521300445289.0,32.650918,-97.392292,8655 Ashley Meadows Apt. 543,Fort Worth,TX,Tarrant
521301505701.0,33.041429,-96.837539,7254 Heather Trail Apt. 030,Plano,TX,Collin
521300799433.0,32.697993999999994,-96.579914,5879 Hanson Isle,Dallas,TX,Dallas
521301223969.0,33.16229,-96.705224,40602 Debra Burg Suite 142,Mckinney,TX,Collin
521300604900.0,32.83862,-97.148574,757 Brittany Forest Suite 107,Bedford,TX,Tarrant
521301247086.0,32.859013999999995,-97.224455,334 David Rue,North Richland Hills,TX,Tarrant
521301470704.0,32.588526,-96.298878,95736 Robert Brook Suite 566,Kaufman,TX,Kaufman
521301256145.0,32.740792,-96.676612,Unit 7990 Box 5163,Dallas,TX,Dallas
521301376817.0,32.862683999999994,-96.648692,59781 Craig Fall Apt. 399,Dallas,TX,Dallas
521300100059.0,32.835128000000005,-97.402814,6978 Michael Bypass Suite 003,Fort Worth,TX,Tarrant
521300809019.0,32.948942,-96.751984,55413 Hernandez Islands,Richardson,TX,Dallas
521300665646.0,32.841382,-97.087076,USCGC Evans,Euless,TX,Tarrant
521300802114.0,32.661879,-97.160724,40555 Shelby Rue,Arlington,TX,Tarrant
521300687468.0,32.816049,-96.638543,974 Gilmore Place,Mesquite,TX,Dallas
521301099116.0,32.83324,-96.823119,8321 Nicole Grove,Dallas,TX,Dallas
521300603481.0,32.816524,-97.099119,5127 Nicole Plains,Euless,TX,Tarrant
521301089223.0,33.035444,-96.81964,16604 Emily Trail Apt. 218,Plano,TX,Collin
521301527615.0,32.941451,-96.394691,Unit 4859 Box 2363,Rockwall,TX,Rockwall
521300809385.0,32.943826,-96.442366,7405 Robles Trafficway,Rockwall,TX,Rockwall
521300541254.0,32.728429,-97.511341,150 Hobbs Wells Apt. 989,Fort Worth,TX,Tarrant
521300328477.0,32.84569,-97.145203,7348 Martinez Haven,Bedford,TX,Tarrant
521300635732.0,32.947842,-96.722074,09879 Foster Crescent Suite 818,Richardson,TX,Dallas
521300198865.0,32.895323,-96.479522,3787 Santos Shore Suite 503,Rockwall,TX,Rockwall
521300814334.0,32.53382,-96.810688,"PSC 6772, Box 3436",Red Oak,TX,Ellis
521300473159.0,32.578950000000006,-96.917691,6689 Adrienne Fields Apt. 755,Cedar Hill,TX,Dallas
521300129185.0,32.605923999999995,-96.785997,32698 Lopez Cliffs Apt. 823,Lancaster,TX,Dallas
521300492982.0,32.652999,-96.998708,"PSC 6002, Box 5048",Grand Prairie,TX,Dallas
521300710365.0,32.968093,-96.573653,301 Michael Plains Suite 783,Sachse,TX,Dallas
521301250243.0,32.646839,-97.330501,207 Johnson Lights Suite 841,Fort Worth,TX,Tarrant
521300893041.0,32.896097999999995,-96.758834,4484 Burnett Drives,Dallas,TX,Dallas
521300004249.0,32.637741,-96.904722,7563 Jackson Hollow Apt. 595,Duncanville,TX,Dallas
521300865892.0,32.66399,-96.937792,2697 Davenport Burgs Suite 730,Dallas,TX,Dallas
521300016916.0,33.137308,-96.789229,16978 Debbie Ports,Frisco,TX,Collin
521300648462.0,33.379167,-96.557529,259 Ashley Drive,Anna,TX,Collin
521300141215.0,32.865626,-97.533108,7239 Montgomery Land,Azle,TX,Tarrant
521301501343.0,32.809676,-96.771413,USNS Pace,Dallas,TX,Dallas
521300507542.0,32.738971,-96.615672,344 Johnson Road Apt. 524,Mesquite,TX,Dallas
521300745347.0,32.820965,-96.600916,76068 Hayes Pike,Mesquite,TX,Dallas
521300911894.0,33.097651,-96.767304,37870 Joyce Falls Apt. 533,Plano,TX,Collin
521300075116.0,32.622035999999994,-97.118374,50067 Robert Island,Arlington,TX,Tarrant
521300012775.0,32.488049000000004,-97.454666,771 Ray Drives,Joshua,TX,Johnson
521300419593.0,32.674707000000005,-96.81244,312 Jason Avenue,Dallas,TX,Dallas
521300342393.0,32.881776,-96.535621,49990 Lamb Mount Suite 924,Rowlett,TX,Dallas
521300338686.0,32.670573,-97.221714,806 Timothy Island Apt. 076,Arlington,TX,Tarrant
521300735239.0,32.905001000000006,-97.161823,90649 Kathryn Crest,Colleyville,TX,Tarrant
521300388255.0,32.702186,-97.335064,USNS Austin,Fort Worth,TX,Tarrant
521301165218.0,33.158847,-96.607382,39874 Felicia Motorway Apt. 144,Mckinney,TX,Collin
521301435497.0,32.872868999999994,-96.797964,73042 Anthony Camp Suite 664,Dallas,TX,Dallas
521300287914.0,32.721114,-96.813994,2627 Lewis Trail,Dallas,TX,Dallas
521300925729.0,32.640061,-97.148545,116 John Lock,Arlington,TX,Tarrant
521300745823.0,32.942796,-96.676868,7661 Benjamin Station Apt. 408,Garland,TX,Dallas
521300660715.0,33.030407000000004,-97.318866,2987 Serrano Plaza,Justin,TX,Denton
521300492196.0,33.285894,-96.774537,25562 Johnson Loop,Celina,TX,Collin
521300554064.0,32.836683,-97.382751,06761 Sue Island Apt. 235,Fort Worth,TX,Tarrant
521300139122.0,32.945598,-97.209689,65053 Christine Inlet Apt. 047,Roanoke,TX,Denton
521300992565.0,32.930017,-96.775878,9108 Green Path Apt. 787,Dallas,TX,Dallas
521300508079.0,32.756,-97.495936,65198 Christine Shoals Apt. 075,Fort Worth,TX,Tarrant
521300778002.0,32.815139,-96.931146,77538 Brittany Roads,Irving,TX,Dallas
521301394209.0,32.817904,-97.405298,Unit 2702 Box 0489,Fort Worth,TX,Tarrant
521300786033.0,33.076947000000004,-96.670425,149 Vance Mews,Allen,TX,Collin
521301106137.0,32.828969,-97.190582,430 Robinson Trafficway Suite 212,Hurst,TX,Tarrant
521300064773.0,32.726907999999995,-96.686513,Unit 1428 Box 8324,Dallas,TX,Dallas
521300739753.0,32.490247000000004,-97.33379,4264 John Forge Apt. 089,Burleson,TX,Johnson
521301141589.0,32.690873,-97.271403,876 Key Shoals,Fort Worth,TX,Tarrant
521300323129.0,33.016973,-96.945789,096 Santos Flats,Carrollton,TX,Denton
521300564741.0,33.06198199999999,-97.100142,038 Walters Branch Apt. 143,Flower Mound,TX,Denton
521300303434.0,32.894657,-97.234774,7225 Alex Field Apt. 185,Fort Worth,TX,Tarrant
521300796399.0,32.757577,-96.758995,845 Kelly Squares,Dallas,TX,Dallas
521301455184.0,32.813002999999995,-97.469617,"PSC 4316, Box 7637",Fort Worth,TX,Tarrant
521301439249.0,32.857702,-96.686536,43563 Collins Parkway Apt. 570,Dallas,TX,Dallas
521300303404.0,32.751186999999994,-96.651761,USCGC Watts,Dallas,TX,Dallas
521300173359.0,32.946091,-96.792365,3368 Hughes Ridge Suite 043,Dallas,TX,Dallas
521300710399.0,32.582257,-97.079742,3876 Shaw Center Suite 899,Mansfield,TX,Tarrant
521300064791.0,32.832507,-96.639966,3819 Brittany Oval Suite 126,Mesquite,TX,Dallas
521300939706.0,33.181602000000005,-97.031902,4745 Ramirez Crossroad Suite 705,Denton,TX,Denton
521300268912.0,32.737665,-96.80794,634 Smith Union,Dallas,TX,Dallas
521300529088.0,33.350937,-96.522882,62885 Susan Ferry Suite 118,Anna,TX,Collin
521301074994.0,32.95906,-97.112636,3707 Christine Spurs Suite 572,Grapevine,TX,Tarrant
521301264404.0,32.87766,-97.533136,784 Blankenship Loop Apt. 971,Azle,TX,Tarrant
521301391092.0,32.821071,-97.00413,77451 Carrie Course Apt. 186,Irving,TX,Dallas
521300122330.0,33.45963,-96.8365,3690 Donna Summit Apt. 235,Tioga,TX,Grayson
521300782059.0,33.159392,-96.549756,31436 Smith Squares,Mckinney,TX,Collin
521300840426.0,32.585002,-96.913855,0970 Kenneth Freeway,Cedar Hill,TX,Dallas
521301391323.0,32.957848,-96.465827,"PSC 2413, Box 6290",Rockwall,TX,Rockwall
521300445496.0,32.588021,-97.37305,28014 Campbell Highway Apt. 134,Crowley,TX,Tarrant
521300272580.0,32.897196,-96.838389,0344 Beverly Crescent Apt. 701,Dallas,TX,Dallas
521300331969.0,32.815889000000006,-96.610157,576 Alvarez Club Apt. 464,Mesquite,TX,Dallas
521300782732.0,32.723816,-97.282751,994 Michelle Forges,Fort Worth,TX,Tarrant
521301140010.0,32.610119,-97.372222,370 Sara Junction,Fort Worth,TX,Tarrant
521300670869.0,32.95122,-97.010915,484 Cook Station,Coppell,TX,Dallas
521300240319.0,32.598034,-97.318996,20957 Wallace Mall,Fort Worth,TX,Tarrant
521300358353.0,32.795545000000004,-96.850422,20165 Anthony Island Apt. 162,Dallas,TX,Dallas
521300165909.0,32.625815,-96.955435,670 Gonzalez Dam,Dallas,TX,Dallas
521300436315.0,32.876157,-97.243691,0059 Mendoza Views Suite 305,North Richland Hills,TX,Tarrant
521301270607.0,32.670515,-96.861609,968 John Loop Apt. 721,Dallas,TX,Dallas
521300894309.0,32.550149000000005,-96.22178,USS Chapman,Kaufman,TX,Kaufman
521300026573.0,33.086291,-96.915636,"PSC 1701, Box 5180",The Colony,TX,Denton
521300188803.0,32.625014,-96.963438,0600 Powell Ridge Apt. 767,Cedar Hill,TX,Dallas
521300485937.0,32.808709,-96.721254,17115 Amanda Plain Suite 766,Dallas,TX,Dallas
521300440607.0,32.725273,-96.456711,71063 Manuel Cliff,Forney,TX,Kaufman
521301477879.0,33.004356,-97.029955,22413 Davis Mill Suite 979,Lewisville,TX,Denton
521300373966.0,33.042947,-96.76614,600 Ronald Gateway,Plano,TX,Collin
521300933985.0,32.990835000000004,-97.372511,7049 Baker Mountains,Haslet,TX,Tarrant
521300638327.0,32.943189999999994,-96.751895,7374 Mcneil Parks,Richardson,TX,Dallas
521300148780.0,32.704086,-96.622966,828 Matthews Skyway Apt. 837,Balch Springs,TX,Dallas
521300125868.0,33.240861,-97.101381,146 David Camp,Denton,TX,Denton
521300251357.0,32.876884999999994,-97.409563,059 Angela Grove Apt. 540,Fort Worth,TX,Tarrant
521300096195.0,32.737054,-96.852407,583 Roberts Park Apt. 163,Dallas,TX,Dallas
521300683544.0,32.750530000000005,-96.26473,5702 Joseph Roads Suite 748,Terrell,TX,Kaufman
521300483392.0,33.010764,-96.722325,957 Barbara Vista,Plano,TX,Collin
521300288487.0,32.819043,-97.282901,10611 Jordan Isle Suite 690,Haltom City,TX,Tarrant
521300610994.0,32.870911,-97.266905,77360 Hill Mill Suite 411,Fort Worth,TX,Tarrant
521300152283.0,32.909512,-96.700162,766 Victoria Points Suite 862,Garland,TX,Dallas
521301420311.0,32.95259,-97.102941,2156 Lee Vista Apt. 135,Grapevine,TX,Tarrant
521300040452.0,32.933359,-96.901114,53012 Frank Parkways Apt. 028,Dallas,TX,Dallas
521300140015.0,32.923838,-97.130514,05051 Dyer Walk Apt. 002,Colleyville,TX,Tarrant
521300429361.0,32.748918999999994,-97.132194,01778 Singh Tunnel Suite 690,Arlington,TX,Tarrant
521300999541.0,32.939574,-96.779865,93791 Meredith Row,Dallas,TX,Dallas
521300530090.0,32.87786,-96.608419,757 Phillips Common,Garland,TX,Dallas
521300820028.0,32.720231000000005,-96.883974,81310 Scott Canyon,Dallas,TX,Dallas
521300313547.0,33.182497,-96.830287,5823 Wells Key,Frisco,TX,Denton
521300689642.0,33.159399,-96.867054,5855 Savage Mission,Frisco,TX,Denton
521301472264.0,32.837265,-96.705936,102 Kathleen Gateway Suite 900,Dallas,TX,Dallas
521301020974.0,32.592218,-97.329242,841 Sanchez Turnpike,Fort Worth,TX,Tarrant
521300859604.0,32.840767,-97.38013,79383 Karen Rue,Fort Worth,TX,Tarrant
521300484552.0,33.190893,-96.525203,713 Ruth Meadow Apt. 725,Princeton,TX,Collin
521300851403.0,32.723253,-96.773841,480 Barnes Throughway Suite 431,Dallas,TX,Dallas
521300406844.0,32.728078999999994,-96.761463,53470 Steven River Apt. 020,Dallas,TX,Dallas
521301094604.0,32.759833,-97.502746,Unit 4871 Box 0321,Fort Worth,TX,Tarrant
521300401634.0,32.81773,-97.273752,548 Alice Canyon Apt. 469,Haltom City,TX,Tarrant
521300438117.0,33.034732,-96.676898,4140 Gabriella Drive Suite 679,Plano,TX,Collin
521300757422.0,32.98366,-96.891505,408 William Knoll,Carrollton,TX,Dallas
521300482366.0,32.777071,-97.302285,68332 Dalton Mills,Fort Worth,TX,Tarrant
521300120104.0,32.770785000000004,-97.085113,5591 Sherry Gardens Suite 390,Arlington,TX,Tarrant
521300278940.0,32.843478,-96.764155,933 Michael Flat Apt. 798,Dallas,TX,Dallas
521300555577.0,32.839683,-97.229838,022 Jeffrey Pass,North Richland Hills,TX,Tarrant
521300089597.0,32.920671,-96.720811,325 Michael Bridge,Dallas,TX,Dallas
521300887820.0,33.026207,-97.424913,95483 Rodriguez Grove Apt. 588,Haslet,TX,Tarrant
521300226519.0,33.08186,-97.005969,1704 Rachel Ports,Lewisville,TX,Denton
521300819743.0,32.9652,-96.846691,3420 William Stream,Carrollton,TX,Dallas
521300291168.0,32.590106000000006,-97.123452,8058 Jessica Mews,Mansfield,TX,Tarrant
521300145262.0,33.010298,-96.917166,69626 Stewart Radial,Carrollton,TX,Denton
521300042732.0,32.898171000000005,-96.42317,109 Chad River Apt. 443,Rockwall,TX,Rockwall
521301126521.0,32.845597,-96.494911,754 Javier Ridges,Rockwall,TX,Rockwall
521301219972.0,33.108329999999995,-96.865353,1019 Silva Rapid,The Colony,TX,Denton
521301057333.0,32.806627,-96.466929,723 Robinson Stravenue Apt. 063,Forney,TX,Kaufman
521300343782.0,33.151533,-97.112819,635 Sandra Unions,Denton,TX,Denton
521301531287.0,32.607472,-96.792232,5557 Gabriel Isle Apt. 680,Lancaster,TX,Dallas
521300117017.0,32.723067,-97.284401,9517 Curtis Camp Apt. 585,Fort Worth,TX,Tarrant
521300799426.0,33.091709,-96.738936,735 Katrina Extensions,Plano,TX,Collin
521301081894.0,32.652404999999995,-97.064526,4448 Hill Plains,Arlington,TX,Tarrant
521300479427.0,32.818319,-96.971808,Unit 2028 Box 3872,Irving,TX,Dallas
521301408804.0,32.574236,-96.312289,2994 Pierce Parkways,Kaufman,TX,Kaufman
521300203209.0,32.981662,-96.892298,4609 Matthew Ford,Carrollton,TX,Denton
521301407794.0,33.019988,-96.510848,USNV Thomas,Wylie,TX,Collin
521300252896.0,32.701519999999995,-97.10431,5324 Holloway Track Suite 163,Arlington,TX,Tarrant
521300658605.0,32.810299,-96.955486,6871 Michelle Plaza,Irving,TX,Dallas
521300689706.0,32.803419000000005,-96.601749,11165 Robert Pike Apt. 402,Mesquite,TX,Dallas
521300446780.0,32.949243,-97.271023,058 Miller Trafficway,Keller,TX,Tarrant
521301222607.0,32.83555,-96.999476,12036 Sims Summit Apt. 787,Irving,TX,Dallas
521300303326.0,32.746855,-97.821643,8097 David Track Suite 917,Weatherford,TX,Parker
521300946705.0,32.890329,-97.566459,7666 Jonathan Stream,Azle,TX,Tarrant
521300590703.0,32.992293,-96.428023,08811 Martin Village,Rockwall,TX,Rockwall
521301158867.0,32.869626000000004,-97.147195,987 Paige Pines,Colleyville,TX,Tarrant
521300998256.0,32.908774,-97.28096,7362 Morrow Way,Keller,TX,Tarrant
521300648253.0,32.753094999999995,-97.686509,35899 Zamora Square Apt. 042,Weatherford,TX,Parker
521300650646.0,32.881427,-96.607511,26513 Gutierrez Fields,Garland,TX,Dallas
521301295725.0,33.005409,-97.276971,20912 Morales Islands Suite 307,Roanoke,TX,Denton
521301130562.0,32.755825,-96.876566,15754 Sara Mountains,Dallas,TX,Dallas
521300515452.0,32.749755,-97.445819,0176 Jeremy Squares,Fort Worth,TX,Tarrant
521301203133.0,33.018367,-96.806518,644 Kristin Fort,Plano,TX,Collin
521301281535.0,33.054647,-96.716287,1257 Michelle Summit Apt. 003,Plano,TX,Collin
521301108131.0,33.158245,-96.547256,31455 Cody Court Suite 207,Mckinney,TX,Collin
521301457021.0,32.85647,-96.567497,520 Timothy Glen,Garland,TX,Dallas
521300180436.0,32.972547,-96.529013,439 Willie Park,Wylie,TX,Collin
521300839266.0,32.884722,-97.08689,32697 Natalie Island,Grapevine,TX,Tarrant
521300167987.0,32.905777,-96.844461,2838 Johnson Overpass Suite 405,Dallas,TX,Dallas
521301104804.0,32.662264,-96.812643,578 Smith Parks Apt. 731,Dallas,TX,Dallas
521300433051.0,32.827716,-96.653789,65676 Smith Cliffs,Mesquite,TX,Dallas
521300215755.0,32.656063,-96.921141,5210 Karina Highway Apt. 580,Duncanville,TX,Dallas
521300473871.0,32.93859,-96.669505,844 Thomas Freeway Suite 230,Garland,TX,Dallas
521300893179.0,33.155255000000004,-96.872475,76370 Gregory Gardens Apt. 050,Frisco,TX,Denton
521301146124.0,32.762376,-96.559193,413 Melissa Lights,Mesquite,TX,Dallas
521300958471.0,32.803847999999995,-96.658892,6210 Garcia Island,Mesquite,TX,Dallas
521300325441.0,32.599769,-96.772019,47372 Kaitlyn Brooks Apt. 444,Lancaster,TX,Dallas
521300616979.0,32.936280999999994,-96.51796,23717 Kimberly Mountain,Rowlett,TX,Dallas
521300983504.0,32.781063,-96.747436,748 Spencer Lights Suite 307,Dallas,TX,Dallas
521300119523.0,32.724975,-97.147005,767 Jonathan Locks Apt. 621,Arlington,TX,Tarrant
521300090042.0,33.044889,-96.760561,512 Alexis Union Suite 731,Plano,TX,Collin
521300170778.0,32.493809,-96.941467,4179 Durham Club Suite 322,Midlothian,TX,Ellis
521301108704.0,32.998425,-96.532129,45235 Meyers Hills Suite 755,Wylie,TX,Collin
521300055599.0,32.845114,-96.784925,"PSC 0520, Box 2353",Dallas,TX,Dallas
521300111257.0,32.891696,-96.653098,USNV Lane,Garland,TX,Dallas
521300668694.0,32.815877,-97.239349,3860 Joel Flat Suite 991,North Richland Hills,TX,Tarrant
521300246680.0,32.526053,-96.819961,05739 Watson Plains,Red Oak,TX,Ellis
521300487941.0,32.913523,-97.107807,52202 Williams Island Apt. 026,Grapevine,TX,Tarrant
521300752476.0,32.632059,-96.44226,"PSC 9578, Box 9877",Crandall,TX,Kaufman
521301315878.0,32.663137,-97.124084,4703 Christopher Orchard Suite 424,Arlington,TX,Tarrant
521300978158.0,32.994868,-96.623893,3704 Shawn Cliff Suite 411,Richardson,TX,Dallas
521300608157.0,32.735958000000004,-97.663262,1978 Dennis Keys Suite 950,Aledo,TX,Parker
521300569663.0,32.784960000000005,-96.550477,69049 Darlene Burgs,Sunnyvale,TX,Dallas
521300375115.0,32.891279,-96.76517,59334 Moore Parks Apt. 337,Dallas,TX,Dallas
521300555080.0,32.884529,-97.239439,769 Jennifer Coves Apt. 058,Keller,TX,Tarrant
521300155220.0,33.037487,-96.696851,243 Pamela Prairie Suite 016,Plano,TX,Collin
